"geo_uq_hhid_str","final_status","geo_state","geo_state_id_str","geo_district","geo_district_id_str","geo_ac_id","geo_ac_id_str","geo_ps_id","geo_ps_id_str","lgd_district_id","district_population","total_cases","cases_per_100000","total_deaths","deaths_per_100000","hm_inpatientstotal","tot_hops_per_100000","dist_prop_covid_zone","color_zone","red_zone","orange_zone","district_sample_size","state_sample_size","demo_location","demo_caste","demo_caste_oth","demo_religion","demo_religion_oth","demo_ration_card","demo_ration_card_type","demo_monthly_income","demo_month_income_num","tran_demo_month_inc","demo_fem_hoh_edu","demo_fem_hoh_dropout","asset_car","asset_jeep","asset_motorcycle","asset_scooter","asset_cycle","asset_refrigerator","asset_radio","asset_tv","asset_fan","asset_almirah","asset_stove","asset_pressure_cook","asset_furniture","asset_mobile","asset_index","demo_respondent_gender","roster_age_yrs","demo_marital_status","m_edu","ind_m_edu","f_edu","ind_f_edu","m_working","f_working","m_earning_normal","f_earning_normal","m_earning_current","f_earning_current","inc_normal","tran_inc_normal","inc_current","tran_inc_current","resp_has_son","resp_has_daughter","men_count","women_count","son_count","child_count","newm_milk","newm_pulses","newm_veg","newm_fruits","newm_eggs","newm_fish","newm_meat","newm_index","newf_milk","newf_pulses","newf_veg","newf_fruits","newf_eggs","newf_fish","newf_meat","newf_index","ind_covid_zone","hh_num_inc_reduced","wished_food_self","wished_food_children","ind_meals_reduced","covid_alcohol","ind_covid_alcohol","fem_marital_status","fem_resp_age","fem_resp_edu","ind_fem_resp_edu","fem_resp_children","fem_resp_sons","fem_resp_daughters","fem_resp_has_child","fem_resp_has_son","fem_resp_has_daughter","fem_mom_in_law_in_hh","fem_resp_head_hh","fem_con_children","fem_contraception","fem_dec_usual","rev_fem_dec_change","fem_money_use","ind_resp_more_inv","fem_resource_usual","rev_fem_resource_change","ind_fem_resource_change","fem_depressed","rev_fem_depression_change","ind_fem_depression_change","fem_tired","rev_fem_tired_change","ind_fem_tired_change","fem_worried","rev_fem_worried_change","ind_fem_worried_change","fem_safety","rev_fem_safety_change","ind_fem_safety_change","mental_index_change","fem_refusal","obs_resp1_privacy","obs_fem_honesty","obs_fem_privacy","h4_ave_educ_years","h4_ave_wealth_index","f4_med_milk","f4_med_pulses","f4_med_veg","f4_med_fruits","f4_med_eggs","f4_med_fish","f4_med_meat","f4_ave_tot_children_born","f4_ave_f_occ","f4_ave_f_week","f4_ave_f_daily","m4_med_milk","m4_med_pulses","m4_med_veg","m4_med_fruits","m4_med_eggs","m4_med_fish","m4_med_meat","m4_ave_m_occ","m4_ave_m_week","m4_ave_m_daily","resid5","resid8","resid_diff","work5","work8","work_diff","transit5","transit8","transit_diff"
"10222125520RD3PLW2",1,10,"10",222,"222",125,"125",520,"520","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,4,"",1,"",0,NA,5,4500,9.10497951507568,1,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.97656083106995,2,30,1,1,0,1,0,1,NA,NA,NA,0,NA,NA,NA,0,0,0,1,1,1,0,3,1,1,1,3,3,1,3,0,1,1,1,3,2,1,3,0,1,1,0,0,0,4,0,1,20,1,0,3,0,3,1,0,1,0,1,NA,6,1,1,0,0,3,2,0,3,1,1,3,1,1,1,1,1,0,1,1,1,NA,2,2,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222125552RD3PLW2",1,10,"10",222,"222",125,"125",552,"552","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.652173936367035,"Orange Zone",0,1,124,535,1,4,"",1,"",0,NA,5,4500,9.10497951507568,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.84546196460724,2,35,1,1,0,1,0,0,NA,NA,NA,0,NA,NA,NA,0,0,1,0,1,1,1,1,1,1,1,3,4,4,4,0,1,1,1,3,4,4,4,0,0,NA,0,6,0,4,0,1,30,1,0,1,1,0,1,1,0,0,1,NA,NA,2,1,0,0,3,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222125618RD3PLW2",1,10,"10",222,"222",125,"125",618,"618","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.652173936367035,"Orange Zone",0,1,124,535,2,4,"",1,"",0,NA,6,5500,9.30565071105957,4,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.84546196460724,2,32,1,6,1,6,1,1,NA,15000,NA,10000,NA,15000,10.308952331543,10000,9.90348720550537,1,1,1,1,0,3,1,1,1,1,3,3,3,0,1,1,1,1,3,3,3,0,0,0,0,0,0,4,0,1,29,6,1,3,2,1,1,1,1,0,1,NA,6,1,1,1,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222125735RD3PLW2",1,10,"10",222,"222",125,"125",735,"735","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,4,"",1,"",0,NA,5,4500,9.10497951507568,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.84546196460724,2,30,1,8,1,8,1,1,NA,25000,NA,27000,NA,25000,10.8197784423828,27000,10.8967390060425,1,1,1,1,0,2,1,1,1,3,2,3,2,0,4,1,1,1,2,3,4,0.25,1,1,0,0,0,4,0,1,26,8,1,2,1,1,1,1,1,0,1,NA,4,2,1,1,0,3,2,0,1,3,0,0,2,0,0,2,0,0,2,0,0,NA,2,1,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222207136RD3PLW1",1,10,"10",222,"222",207,"207",136,"136","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.652173936367035,"Orange Zone",0,1,124,535,2,2,"",1,"",0,NA,6,5500,9.30565071105957,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.84546196460724,1,32,1,3,0,1,0,1,NA,5000,NA,2400,NA,5000,9.21034049987793,2400,8.4763708114624,1,1,2,3,0,4,3,1,3,3,2,2,2,0.5,4,1,3,3,2,2,2,0.5,0,2,0,0,0,4,0,2,60,NA,NA,4,4,0,1,1,0,NA,0,0,NA,1,1,0,0,1,2,0,0,3,0,0,3,0,0,2,0,0,3,0,0,NA,2,1,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222207254RD3PLW1",1,10,"10",222,"222",207,"207",254,"254","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,4,"",1,"",0,NA,9,8500,9.74096870422363,5,NA,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-1.28505265712738,2,31,1,8,1,6,1,0,NA,10000,NA,0,NA,10000,9.90348720550537,0,0,0,1,4,3,0,2,4,1,1,4,4,3,4,0.5,4,1,1,4,4,4,4,0.5,1,5,7,7,1,4,0,1,26,6,1,2,0,2,1,0,1,1,1,NA,NA,4,1,0,0,3,1,1,0,2,0,0,2,0,1,2,0,3,1,1,0,NA,2,2,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222207297RD3PLW1",1,10,"10",222,"222",207,"207",297,"297","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,2,"",1,"",1,2,6,5500,9.30565071105957,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.90073382854462,1,46,1,3,0,1,0,0,NA,11000,NA,0,NA,11000,9.99879741668701,0,0,1,0,1,2,1,1,1,2,2,3,3,4,4,0.5,1,2,2,3,4,4,4,0.5,1,1,0,0,0,4,0,1,22,3,0,0,0,0,0,0,0,1,0,NA,1,4,1,0,0,2,2,0,0,2,0,0,2,0,0,3,0,0,2,0,0,NA,2,2,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222207297RD3PLW2",1,10,"10",222,"222",207,"207",297,"297","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.652173936367035,"Orange Zone",0,1,124,535,2,2,"",1,"",1,2,6,5500,9.30565071105957,1,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-1.15395367145538,2,30,1,8,1,8,1,1,NA,10000,NA,8000,NA,10000,9.90348720550537,8000,9.68034362792969,1,1,1,1,0,2,3,1,3,3,3,3,3,0.5,2,1,3,3,3,3,3,0.25,0,1,2,0,1,4,0,1,26,8,1,2,1,1,1,1,1,0,1,NA,4,1,1,1,0,3,2,0,1,1,1,0,2,0,0,2,0,2,1,1,0.333333343267441,NA,2,1,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222207632RD3PLW3",1,10,"10",222,"222",207,"207",632,"632","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,2,"",1,"",1,2,10,9500,9.85219383239746,4,NA,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.151101246476173,1,22,1,8,1,6,1,0,NA,0,NA,0,NA,0,0,0,0,0,0,3,2,0,NA,1,1,3,3,3,3,3,0.25,3,1,3,3,3,3,3,0.5,1,0,4,3,0,4,0,1,45,1,0,5,2,3,1,1,1,0,0,0,3,1,1,0,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,1,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222207757RD3PLW2",1,10,"10",222,"222",207,"207",757,"757","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,4,"",1,"",1,2,6,5500,9.30565071105957,NA,NA,0,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.632184565067291,1,62,2,4,1,NA,NA,1,NA,3000,NA,3000,NA,3000,8.69951438903809,3000,8.69951438903809,1,0,1,2,2,4,3,1,3,3,4,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,4,0,1,25,1,0,2,2,0,1,1,0,0,0,0,4,4,1,0,0,2,1,1,0,2,0,1,3,0,1,1,1,2,3,0,0.333333343267441,NA,2,1,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222207950RD3PLW1",1,10,"10",222,"222",207,"207",950,"950","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,2,"",1,"",1,1,8,7500,9.61580562591553,1,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.97656083106995,1,41,1,1,0,1,0,0,NA,10000,NA,0,NA,10000,9.90348720550537,0,0,1,1,1,1,1,2,1,1,2,2,3,3,3,0.25,1,2,2,2,3,3,3,0.5,1,1,0,0,0,4,0,1,37,1,0,3,1,2,1,1,1,0,0,0,3,2,1,1,0,2,2,0,0,2,0,0,3,0,1,3,0,0,3,0,0,NA,2,2,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222207989RD3PLW2",1,10,"10",222,"222",207,"207",989,"989","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,4,"",1,"",0,NA,5,4500,9.10497951507568,6,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-2.07115411758423,2,22,1,4,1,6,1,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1,1,0,NA,1,1,1,3,4,4,4,0,1,1,1,3,4,4,4,0,1,0,0,0,0,4,0,1,19,6,1,0,0,0,0,0,0,0,1,NA,NA,1,1,0,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222549022RD3PLW2",1,10,"10",222,"222",549,"549",22,"022","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,2,"",1,"",0,NA,7,6500,9.47270488739014,1,NA,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-1.3236927986145,1,47,1,4,1,2,0,1,NA,8000,NA,7000,NA,8000,9.68034362792969,7000,9.54681301116943,1,0,1,1,1,1,1,2,2,2,3,3,3,0.5,1,1,2,3,3,3,3,0.25,1,1,0,NA,0,3,0,1,45,2,0,2,2,0,1,1,0,0,0,0,3,2,1,0,0,3,2,0,1,2,0,0,2,0,0,2,0,1,3,0,0,NA,2,2,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222549193RD3PLW1",1,10,"10",222,"222",549,"549",193,"193","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,1,"",2,"",0,NA,10,9500,9.85219383239746,4,9,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1.11821508407593,1,35,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,0,NA,1,1,1,3,2,3,3,0,1,1,1,3,3,3,3,0,1,2,0,6,0,4,0,1,25,1,0,0,0,0,0,0,0,0,0,NA,3,2,1,0,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222549428RD3PLW1",1,10,"10",222,"222",549,"549",428,"428","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.652173936367035,"Orange Zone",0,1,124,535,2,3,"",1,"",1,2,6,5500,9.30565071105957,4,NA,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-1.28505265712738,1,35,1,8,1,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,5,1,1,1,1,3,2,3,0,1,1,1,1,3,2,3,0,0,0,0,0,0,4,0,1,30,6,1,5,0,5,1,0,1,0,0,0,6,2,1,1,0,2,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222549783RD3PLW2",1,10,"10",222,"222",549,"549",783,"783","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,1,4,"",1,"",0,NA,4,3500,8.85366535186768,4,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-1.15395367145538,2,35,1,5,1,5,1,1,NA,10000,NA,7000,NA,10000,9.90348720550537,7000,9.54681301116943,1,1,1,1,0,2,1,1,2,3,3,3,3,0.25,1,1,2,3,3,3,3,0.25,1,1,0,0,1,4,0,1,28,5,1,2,1,1,1,1,1,0,1,NA,NA,1,1,1,0,3,2,0,1,2,0,0,2,0,1,2,0,1,3,0,0,NA,1,1,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222549879RD3PLW4",1,10,"10",222,"222",549,"549",879,"879","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,1,2,"",1,"",1,1,5,4500,9.10497951507568,4,10,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0.160122469067574,2,27,1,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,1,1,1,3,4,4,4,0,1,1,1,3,4,4,4,0,1,0,0,0,0,4,0,1,23,5,1,1,1,0,1,1,0,0,1,NA,6,2,1,0,0,3,2,0,1,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222549879RD3PLW6",1,10,"10",222,"222",549,"549",879,"879","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.652173936367035,"Orange Zone",0,1,124,535,1,2,"",1,"",1,1,3,2500,8.51719284057617,1,NA,0,0,0,0,0,0,0,0,1,0,1,1,0,1,-0.361646682024002,1,33,1,5,1,3,0,1,NA,11000,NA,0,NA,11000,9.99879741668701,0,0,1,1,1,1,0,1,4,1,2,3,3,3,3,0.5,3,1,2,3,3,3,3,0.5,0,1,0,0,0,2,0,1,28,4,1,2,1,1,1,1,1,0,0,0,NA,1,1,0,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,1,1,1,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222549963RD3PLW2",1,10,"10",222,"222",549,"549",963,"963","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,1,"",1,"",1,2,12,20000,10.5966348648071,4,NA,0,0,1,0,0,1,0,1,1,1,1,1,1,1,3.56462430953979,2,32,1,6,1,5,1,1,NA,18000,NA,0,NA,18000,10.4912738800049,0,0,0,1,3,2,0,2,4,2,2,3,2,2,2,0.75,4,2,2,3,3,3,3,0.75,1,0,0,0,1,4,0,1,24,5,1,2,0,2,1,0,1,1,1,NA,4,3,1,0,0,3,1,1,3,1,1,3,1,1,0,1,1,0,2,0,1,NA,2,2,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222650284RD3PLW3",1,10,"10",222,"222",650,"650",284,"284","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.652173936367035,"Orange Zone",0,1,124,535,1,2,"",1,"",0,NA,8,7500,9.61580562591553,4,8,0,0,0,0,0,0,0,0,1,0,1,1,0,1,-0.361646682024002,2,28,1,2,0,4,1,0,NA,8000,NA,0,NA,8000,9.68034362792969,0,0,1,1,1,1,0,3,4,1,1,3,3,2,2,0.25,4,1,1,3,3,2,2,0.25,0,1,7,7,0,4,0,1,22,4,1,3,1,2,1,1,1,0,1,NA,5,2,1,0,0,1,2,0,3,1,1,2,1,1,1,1,1,2,1,1,1,NA,2,1,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222650294RD3PLW3",1,10,"10",222,"222",650,"650",294,"294","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,4,"",1,"",0,NA,11,12500,10.1266307830811,7,NA,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-1.28505265712738,2,27,1,4,1,6,1,1,NA,9000,NA,6000,NA,9000,9.79812717437744,6000,9.39266204833984,1,1,1,1,0,2,1,1,1,2,2,3,3,0,1,2,1,2,2,2,4,0.25,1,2,0,0,0,4,0,1,22,6,1,2,1,1,1,1,1,0,1,NA,1,2,3,0,1,1,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222650756RD3PLW2",1,10,"10",222,"222",650,"650",756,"756","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,3,"",1,"",0,NA,5,4500,9.10497951507568,4,9,0,0,0,0,0,0,0,0,1,1,1,0,0,1,-0.325295358896255,2,37,1,3,0,1,0,0,NA,10000,NA,0,NA,10000,9.90348720550537,0,0,1,0,1,1,0,3,1,1,2,3,4,4,4,0.25,1,1,2,3,4,4,4,0.25,1,1,0,0,0,4,0,1,30,1,0,3,3,0,1,1,0,0,1,NA,3,1,1,1,0,1,2,0,NA,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
"10222650819RD3PLW1",1,10,"10",222,"222",650,"650",819,"819","191",2970541,1710,57.5652732849121,10,0.336639016866684,4147,139.604202270508,0.643478274345398,"Orange Zone",0,1,124,535,2,2,"",1,"",1,2,7,6500,9.47270488739014,4,3,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0.149436593055725,2,35,1,1,0,1,0,1,NA,12000,NA,9000,NA,12000,10.0858087539673,9000,9.79812717437744,1,1,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,3,3,0,1,0,0,0,0,NA,NA,1,27,1,0,5,2,3,1,1,1,0,1,NA,NA,1,1,1,0,1,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,1,2,3.96628022193909,1.84332287311554,2,1,1,3,3,3,3,2.55278468132019,0.98462176322937,0.692019939422607,0.477140486240387,2,1,1,3,3,3,3,0.985632181167603,0.729885041713715,0.448275864124298,13.2258062362671,7.54838705062866,-5.67741918563843,-13.1935482025146,0.0322580635547638,13.2258062362671,-50.2258071899414,-42.0645179748535,8.16128921508789
